bags kyis|1) gradually. 2) naturally, spontaneously, by nature, by itself
'bags lhag|rest, remainder, remnant
'bags pa|contaminate, pollute; pf. of {'bag pa}
bag sreg|kind of pancakes; pancake
bag ston|marriage feast
bag tsam|for a while; just a little
bag tse|basket for wool or clews of wool
bag tsha ba|anxiety
bag tsha ba med pa|intrepid
bag tsha med pa|fearless
bag tsha|slightly frayed lack of confidence, to have fear, to panic. {nyam nga bag tsha} fear and doubt
bag yangs|freely; carefree, to relax freely, rest, relaxation
bag yangs|snang ba bag yangs su spyod pa - to relate to apparent phenomena in an easygoing manner
bag yangs su|be naturally at ease; x {dbang po bag yangs su bzhag} let your senses be naturally at ease
bag yangs su bzhag|rest, leave in a relaxed state
bag yangs su rgyu ba|to wander carefree
bag yod bdun|the seven latent tendencies
bag yod bstan pa|vigilance
bag yod|heedfulness/ carefulness; careful/ modest/ discreet; attentiveness, careful, carefulness, heedful, to pay heed, conscientious, mindfulness, to pay heed, mindfulness. Def. by Jamgön Kongtrül: {zag bcas kyi chos rnams las sems srung zhing dge ba'i chos sgom pa}
bag yod kyi yan lag|limbs of conscientiousness [abandoning liquor[R]
bag yod pa|conscientious; Conscientiousness, as one of the eleven virtuous mental states, [apramada] conscientiousness, carefulness, mindfulness, to pay head, alertness, conscientious, enabling to keep vows purely, alertness for non-virtuous deeds, attentiveness, attentiveness, wakefulness
bag yod par byas te|be conscientious about it
bag yod ske rag bcings|fastened with the sash of mindfulness
bag zon|to be careful, cautious, watch out, take care, be cautious, watch out!, carefully, cautious
ba hal|bahal
ba'i rnam lnga|Cow-products, five; pañca gavya. Milk, sour mink or yogurt, butter, dung, urine. Syn {byung sna lnga}
ba'i rnam lnga|the five things of a cow, 1) {lci ba, chu, 'o ma, zho, mar} dung, urine, milk, curd, butter. {ba byung lnga}
ba 'jo ba|to milk a cow
ba khal smug po|gter ston, 12th cent. revealed gsol 'debs bar chad lam sel
ba ku la|Bakkula, important monk follower of the Buddha; Bakula; one of the {'phags pa'i gnas brtan bcu drug} the sixteen [staviras], [arhats]. He dwells on the northern continent of Unpleasant Sound
bal|1) Nepal; 2) wool
ba la ha|mythological horse
bA la|meat, tshogs form
ba lang|an ox; 1) ox, cattle. 2) cow and ox
ba lang bdag|Gavampati, important monk follower of the Buddha; Gabamyati, took ordination from the Buddha and was a disciple of Shariputra
ba lang brtul zhugs|the Indian rule of respecting the cow
ba lang rdzi|cowherd. [mss]
ba lang spyod|Active Oxen Apara Godania (western continent); continent of Cow Enjoyment, Enjoying Cow products, [the western continent, Godamirga, Aparagodaamuuya. {nub ba lang spyod} the western continent Enjoying Cow-product. Syn {ba glang spyod}
ba lang spyod|Bountiful Cow; one of {gling bzhi} the four continents
ba la|[Syn {sha chen lnga gang rung}
'bal ba|to part, dress, arrange; {'bal ba, 'bal ba, 'bal ba, 'bol} trans. v
'bal|Bhel, in Domey
bal brug byed pa|to spin wool
'bal dus|season of abundance
ba le ka|medicinal plant
'bal gyi mkhar gong la kha|Balgyi Khargong Lakha, one of the Eight Places of the Accomplished Ones of Rekong
'bal gzhung|Balshung, in Domey
bal 'khal ba|to spin yarn
bal khel|thread from raw wool or cotton
bal ma|fend wool worker
'bal mdo|Bheldo, in Domey
'bal po|abundant, plentiful, copious, rich
bal po'i rgyal po ba su dhA ra|the Nepali king Vasudhara
bal po|Nepal. Syn {bal}; Nepal
bal po se'u|Das: pomegranate tree (bal po se'u shing) E.g. R75: 505.2 [mss]
bal ris|paintings in Nepali style
bal skad|Nepalese, Nepali language
bal skud|a piece of thread
bal skud|knitting wool; woolen gain, knitting wool
'ba' lung|county in 21th cent Tibet.
ba lu|small rhododendron bush with yellow flowers, fragrant and used for incense
bal yul du|in Nepal
bal yul|Nepal. a district in Tibet. Syn {bal po}
ba men|1) the bamen deer [looks like a cow]. 2) Syn {ben} 3) Syn {ba ga ya} 4) buffalo-calf. 5) {rkem}
ba men gyi ra|the horn of the "bamen" deer; [has a conic shape]
'bam|gout
ba mkhal smug po|a tertön
ba mkhal smug po|Bakal Mukpo, Tertön
ba mo|1) frost, hoarfrost, dew. 2) half ox half cow; frost
ba mo|frost
ba mos lhvam byed|she will get up before dawn with only the frost for her shoes,
bam pa|{bam pa, bam pa, bam pa} intr. v
'bam pa|putrefaction, rottenness, to be putrid, rotten
bam po brgyad pa|Eightfold Volume. Tantra belonging to the Sadhana Section of Mahayoga; focused on Nectar Quality. Tantra with similar title is found in Vol. LA of the Nyingma Gyübum. Possibly identical with the Scripture in Eight Chapters
bam po|bundle, division, section, board, chapter, part. shu lo ka sum brgya; bam po kha yar bstan dang le'u kha mar bstan; a volume/ a chapter, section
bam ril|dull, weak, worn out, mould
bam|rotten, decayed, putrid, mould, fusty, musty
ban|beer-jug, pitcher, monk, Buddhist, - monk, [Syn {btsun pa, grva pa}
ban bun|flickering / fluttering; see {snang ba ban bun} fluttering appearances
ban bun|hazy, vague, insubstantial, evanescent, ephemeral, shimmers, vanishing like mist, wisps and billows, {za zi ban bun}; vague and vacillating, to disappear, vanish, dissolve; fog
ban bun lang long|like mist [it appearing but nothing to grasp]
ban bun po|little by little (elusive as mist)
ban chen|mahapandita
ban chung|a little, a bit, novice, monk; a young monk
ban de dri med brda shar|Bende Drimey Dashar. One of the close disciples of Guru Rinpoche. Same of Jnana Kumara of Nyag
ban de|monk, Buddhist monk, Buddhist
ban de|(Skt) a monk/ mendicant; monk, Buddhist monk, Buddhist
'ban dha hor|Syn {sha ra yu gur}
ban dha|skull, cranium
ban dhe|a Buddhist priest, a Bon priest
bang|a foot-race; foot-race, running-match, race, gait; a messenger
bang ba|ft. of {bang ba}; {bang ba, bangs pa, bang ba} intr. v.; 2) store-room, store-house, corn magazine, treasury, storage bin
'bang ba|to be soaked, macerated; ft. of {'bang ba}; {'bang ba, bangs pa, 'bang ba} intr. v
bang bu|bee; bee, honeybee
bang chen|messenger
bang chen pa|a message [will be send]; a swift messenger, courier
bang khang|{bang mdzod} storehouse
bang khang|storehouse
bang khrag|blood from child birth
bang khrag|blood from child birth; syn {skyes khrag}
bang khri|bracket
bang khri|stand, frame, rack
bang ma|delivery (of baby)
bang mdzod lta bu'i sems bskyed|treasury-like resolve
bang mdzod|storehouse, treasury; treasure-house
bang mdzod|storeroom, store, treasury, coffers
bang mdzod|treasuries {rgyal po'i bang mdzod rnams kyang zad} the king's treasuries became depleted
bang mi ldang|gallop (?)
bang phyin|{'phral gyi mngags gzhug dang bang phyin} to serve his daily needs or to carry messages for him
bang rim bzhi|four steps
bang rim|stair case, terrace step, step, rung, layer, stories; steps/ stories
bang rim|terrace
bang rtsal gran sdur byed pa|to run a race
bang rtsal gran sdur|race
'bangs|1) people, subject, commoner, citizen. 2) servant, attendant. 3) disciple
'bangs gzhan|king's servants
bang so dmar po|Emperor Songtsen Gampo's Tomb
bang so|grave, burial, tomb; royal tomb; grave, tomb, sepulcher, monument
bangs pa|pf. of {bang ba}; pf. of {'bang ba}
'bangs rnams|the people
'bangs ru 'khor nas|become a follower
bang stegs|bracket
'bangs thams cad|all the people of the land
ban ma bun ma|wisps and billows [about clouds]
ban ma bun|{snang ba ban ma bun du bgro} appearances will become insubstantial like mist
ban|monk
ban shul|Benshul, at Mangra Kha in Domey
ba nu|1) nursing calf; 2) {ba nu} mineral med [shaped like a nursing calf[R]
ba phyugs|cattle, cows
'ba' po|magician, sorcerer, conjurer
'ba' ra ba rgyal mtshan dpal bzang po|great master of the 'brug pa bka' rgyud; 1310-1391
'ba' ra brag dkar|the monastery of {'ba' ra brag} in {shangs}
'ba' ra dkar brgyud kyi chos spyod|the collected liturgical texts of the monastery of {'ba' ra brag} in {shangs} and its affiliates and liturgical texts focusing upon Chakrasamvara according to the {'ba' ra} tradition
ba ra na si|Varanasi, Benares
ba ran|n. of a place
'bar ba|1) blazing, shining, glowing, resplendent, flaming, radiant, ablaze, burning, brilliantly radiant. 2) to blaze, shine, glow, flame, be ablaze, burn, catch fire, shine, flare up; {'bar ba, 'bar ba, 'bar ba} intr. v
'bar ba chen po he ru ka|Great Blazing Heruka
'bar ba gsum|Three Blazes. The blazing of blissful warmth in the body {lus la bde drod 'bar ba} the blazing of potency in speech {ngag la nus pa 'bar ba} and the blazing of realization in the mind {sems la rtogs pa 'bar ba}
'bar ba'i dkyil du mchongs pa|jumping into a blazing circle of fire
'bar ba'i gar dgu|[TRS 149-4]
'bar ba'i mes bsreg pa'i dmyal ba|the hells burn with blazing fires
'bar ba'i nyams dgu|the nine expressions of splendor [of a heruka, 1) {sgeg dpa'}. 2) {dpa' ba} 3) {'jigs su rungs} 4) {rgod} 5) {gshed} 6) {rngam par ston} 7) {snying rje} 8) {zhi} 9) {khrod ba}
'bar ba'i phyag rgya|the flaming mudra, mudra of splendor
'bar ba'i rdo rje|{gter ston}
'bar ba'i rnam rol|flaming, blazing, display of manifestations
'bar ba khro bo'i lha tshogs|the blazing wrathful deities
'bar ba lnga bcu rtsa brgyad|the fifty-eight blazing [deities]
'bar 'bar|a high, pointed hill
'bar ba|sparkling {rin po che rab tu 'bar ba} sparkling with brilliant jewels
bar ba|the middle one
'bar ba|to be alight
bar bskal|antahkalpa, intermediate aeon. Syn {bar gyi bskal pa}
bar bskal bzhi|four intermediate aeons
bar bskal nyi shu|twenty intermediate aeons
ba rbu ra|1) of a variegated or spotted color. 2) gold. 3) yellow pigment
ba rbu ri|yellow pigment
'bar 'bur|slopes and curves, bumpy, uneven in surface
bar chad bcu drug|the sixteen obstacles, {le lo bya ba mang ba}, {sems g.yeng}, {sems rgod}, {sems sdug pa}, {sems rjes 'brang}, {sems rmugs pa}, {rtog pa mang}, {re ba mang}, {dogs pa mang}, {'dod chags che}, {brtson 'grus chung}, {gnyid dga'}, {kha ton klog}, {kha ton 'bri}, {bre mo'i gtam}, {cal col smra}
bar chad bsrung|held back hindrances
bar chad byed|obstructive, create hindrance to
bar chad byed|[possible] obstacles
bar chad|dangers
bar chad dri ba|conduct an inquiry to determine potential impediments [for a candidate wishing to receive ordination]
bar chad|frustration of {bsam pa'i bar chad} the frustration of their wishes
bar chad gcig par|with one single interval
bar chad gsum|the three obstacles, 1) {phyi rol gdon gyi bar chad} of demons in the external world. 2) {'byung ba lus 'khrugs kyi bar chad} of physical disturbance, 3) {ting nge 'dzin sems kyi bar chad} of the mind in samadhi]
bar chad kun sel|Barchey Künsel
bar chad kun sel|Barchey Kunsel. A cycle of teachings revealed by Chokgyur Lingpa together with Jamyang Khyentse Wangpo consisting of about ten volumes of texts
bar chad kun sel|Barchey Künsel. Dispeller of All Obstacles, "remove all obstacles," from the Chokling Tersar, Nyingmapa
bar chad kun sel|Dispeller of All Obstacles. Lamey Tukdrub Barchey Künsel
bar chad kun sel kyi chos skor|Barchey Künsel Cycle of Teachings. Here is a short introduction to the Barchey Künsel cycle: The Barchey Künsel is the heart essence of the accomplished master Padmasambhava who perceives the three times in the entirity. It is the quintessence of one billion heart sadhanas of the Guru, the most unique terma buried in the land of Tibet; and it is the first among the Four Cycles of Guru Sadhana. This Guru's Heart Practice that Dispels all Obstacles contains in completeness all the profound key points of the view, meditation and conduct of the Three Inner Yoga Tantras. It manifested from the secret treasury of the great wisdom, the vast realization of the Second Buddha of Uddiyana, as the self-existing natural vajra sounds in perfect melodious tones. Its expressions that are unmodified by the intellect of ordinary people, its words that are without delusion, and its meaning that is unmistaken, are exclusively due to the kindness of the three powerful knowledge-holders [Khyentse, Kongtrül, and Chokling], the great beings of the three families, who incarnated as masters to compile and propagate an ocean of secret teachings. It is exclusively through their kindness that this teaching was established in writing as the splendor of unending welfare and happiness for the disciples in the Land of Snow, and propagated to flourish everywhere. This pure and perfect teaching, which effortlessly bestows, in accordance with one's wishes, the all-encompassing supreme and common siddhis, temporaily and ultimately, was an unprecedented diffusion of the gemstones of the profound meaning, like opening up for the treasury of the universal monarch. DILGO KHYENTSE] About the Barchey Künsel practice, which is the first and most extensive of the Four Cycles of Guru Sadhana, Jamgön Kongtrül says in his Seed of the Great Sal Tree: "Generally, for the basic descriptions of how to practice this, take the third chapter taught in the Sheldam Nyingjang as basis and apply them, following your teacher's oral advice, in the extensive, medium or short version, whichever is appropriate, and in accordance with the situation in terms of place, time, and type of person. Whether you begin development or completion, first perform the general preliminaries of the fourfold mind-training and the four special preliminaries. For the main part, according to the system of Terchen Chokgyur Lingpa, take Sheldam Nyingjang as basis, and first practice Dharmakaya Amitayus followed by the Lotus Magical Net of Sambhogakaya, the Great Compassionate One [Avalokiteshvara]. After that, combine the extensive or medium version with the Nirmanakaya [Padmasambhava], whichever is suitable, and complete the set number [of recitations] for approach and accomplishment. Following that, it is necessary to perform successively the specific approaches, combining the twelve manifestations with Trinley Nyingpo, and complete the four activities and the four ancillary practices as well as the practice of the teaching guardians. According to the system of the omniscient master, Padma Ösel Do-Ngak Lingpa [Jamyang Khyentse Wangpo], perform, as the beginning of the main part, the single mudra according to the Gyüngyi Köljang, the Daily Practice Manual, as 'approach'; the condensed outer mandala of Trinley Nyingpo as the 'full approach;' Trinley Dringpo, the Medium Practice Manual, as 'accomplishment;' and Trinley Gyepa, the Extensive Practice Manual, together with Dzapkyi Köljang, the Recitation Manual, and so forth in a detailed way for the 'great accomplishment.' The samadhis and visualizations for recitation of these should conform with the root text of the third chapter [of Sheldam Nyingjang]. Having properly performed the four aspects of approach and accomplishment, perform then the 'specific practices' such as those for Dharmakaya, Sambhogakaya and so forth, whichever is suitable. There is no difference between following either of these two systems since they both are lords of these profound teachings."
bar chad kun sol|dispel all obstacles!
bar chad lam sel|Barchey Lamsel. A supplication to Guru Rinpoche
bar chad lam sel|Barchey Lamsel, Clearing the Obstacles of the Path
bar chad lam sel|Clearing the Obstacles of the Path. A supplication to Guru Rinpoche
bar chad med bcas|the state without impediments
bar chad med lam|path free of/ without obstacles; [anantaryamarga] uninterrupted path, path of no obstacles. (in each of the three {thar lam dngos})
bar chad med lam|path without impediment
bar chad med lam|Uninterrupted path. The 'path' or 'basis' that is the remedy for directly eradicating the defilements that are to be abandoned on one's present path and which thereby ensures that no other interruptions can hinder the arising of the wisdom that is the result of one's particular path
